Handle,Title,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Back type (product.metafields.shopify.back-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Dinnerware pieces included (product.metafields.shopify.dinnerware-pieces-included),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Mount/Stand features (product.metafields.shopify.mount-stand-features),Seat type (product.metafields.shopify.seat-type),Shape (product.metafields.shopify.shape),Tableware material (product.metafields.shopify.tableware-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
nightfall-blossom-1,,,,,,Matt,RM8#5032,0,shopify,10,deny,manual,3360,,TRUE,TRUE,,,,,R83#5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/15_e1525811-e8af-4e22-839b-aebbb9d96278.jpg?v=1753425625,kg,,,
nightfall-blossom-2,Nightfall Blossom Deep Plate,Serving Platters,,TRUE,Finish,Gloss,D4#5016,0,shopify,15,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Layer_5.png?v=1739957070,1,Nightfall Blossom - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,nightfall-blossom-1,,,,,kg,,,active
nightfall-blossom-2,,,,,,Gloss,D6#5016,0,shopify,15,deny,manual,1890,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0549.jpg?v=1739957070,2,Nightfall Blossom - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
nightfall-blossom-2,,,,,,Gloss,D8#5016,0,shopify,15,deny,manual,2210,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0611.jpg?v=1739957070,3,Nightfall Blossom - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
nightfall-blossom-2,,,,,,Matt,DM4#5032,0,shopify,15,deny,manual,1580,,TRUE,TRUE,,,,,D4#5016,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-34708_2e367e63-0c2d-4af8-aaa5-bfb405972063.webp?v=1739957070,4,Nightfall Blossom - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0611.jpg?v=1739957070,kg,,,
nightfall-blossom-2,,,,,,Matt,DM6#5032,0,shopify,15,deny,manual,1890,,TRUE,TRUE,,,,,D6#5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0611.jpg?v=1739957070,kg,,,
nightfall-blossom-2,,,,,,Matt,DM8#5032,0,shopify,16,deny,manual,2210,,TRUE,TRUE,,,,,D8#5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0611.jpg?v=1739957070,kg,,,
ebony-symphony,Ebony Symphony Rice Plate,Serving Platters,,TRUE,Finish,Gloss,R4#5015,0,shopify,15,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/19_805b62b8-fb80-4c56-8a0e-3c55a9e97323.jpg?v=1736583292,1,Ebony Symphony - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,ebony-symphony-1,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/19_805b62b8-fb80-4c56-8a0e-3c55a9e97323.jpg?v=1736583292,kg,,,active
ebony-symphony,,,,,,Gloss,R6#5015,0,shopify,15,deny,manual,2730,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Copy_of_IMG_0565.jpg?v=1736583292,2,Ebony Symphony - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/19_805b62b8-fb80-4c56-8a0e-3c55a9e97323.jpg?v=1736583292,kg,,,
ebony-symphony,,,,,,Gloss,R8#5015,0,shopify,13,deny,manual,3360,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/18_e86a82be-9482-4a19-b56b-2587acce3591.jpg?v=1753424378,3,Ebony Symphony - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/19_805b62b8-fb80-4c56-8a0e-3c55a9e97323.jpg?v=1736583292,kg,,,
ebony-symphony,,,,,,Matt,RM4#5028,0,shopify,15,deny,manual,2099,,TRUE,TRUE,,,,,R4#5015,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0552.jpg?v=1753424378,4,Ebony Symphony - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/18_e86a82be-9482-4a19-b56b-2587acce3591.jpg?v=1753424378,kg,,,
ebony-symphony,,,,,,Matt,RM6#5028,0,shopify,14,deny,manual,2730,,TRUE,TRUE,,,,,R6#5015,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_608b7b6e-8c1d-4750-9309-73623c80d927.webp?v=1753424378,5,Ebony Symphony - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/18_e86a82be-9482-4a19-b56b-2587acce3591.jpg?v=1753424378,kg,,,
ebony-symphony,,,,,,Matt,RM8#5028,0,shopify,15,deny,manual,3360,,TRUE,TRUE,,,,,R8#5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/18_e86a82be-9482-4a19-b56b-2587acce3591.jpg?v=1753424378,kg,,,
ebony-symphony-1,Ebony Symphony Deep Plate,Serving Platters,Our Best Selling Product​,TRUE,Finish,Gloss,D4#5015,0,shopify,14,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Layer_6.png?v=1739957025,1,Ebony Symphony - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,ebony-symphony,,,,,kg,,,active
ebony-symphony-1,,,,,,Gloss,D6#5015,0,shopify,15,deny,manual,1890,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0582.jpg?v=1739957025,2,Ebony Symphony - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ebony-symphony-1,,,,,,Gloss,D8#5015,0,shopify,15,deny,manual,2210,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/4_8ca74dad-3083-4fde-a2ca-995b9164b442.jpg?v=1739957025,3,Ebony Symphony - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ebony-symphony-1,,,,,,Matt,DM4#5028,0,shopify,15,deny,manual,1580,,TRUE,TRUE,,,,,D4#5015,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0614.jpg?v=1739957025,4,Ebony Symphony - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/4_8ca74dad-3083-4fde-a2ca-995b9164b442.jpg?v=1739957025,kg,,,
ebony-symphony-1,,,,,,Matt,DM6#5028,0,shopify,15,deny,manual,1890,,TRUE,TRUE,,,,,D6#5015,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-34708_e196c260-b37e-4a8d-9312-2361dacc2154.webp?v=1739957025,5,Ebony Symphony - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/4_8ca74dad-3083-4fde-a2ca-995b9164b442.jpg?v=1739957025,kg,,,
ebony-symphony-1,,,,,,Matt,DM8#5028,0,shopify,15,deny,manual,2210,,TRUE,TRUE,,,,,D8#5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/4_8ca74dad-3083-4fde-a2ca-995b9164b442.jpg?v=1739957025,kg,,,
floral-whisper,Floral Whisper Deep Plate,Serving Platters,,TRUE,Select Your Serving Size,Pack Of 4,D4#4020,0,shopify,11,deny,manual,1580,0,TRUE,TRUE,,,,,D4#4020,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/A-10-min-2.png?v=1739956978,1,Floral Whisper - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,floral-whisper-2,,,,,kg,,,active
floral-whisper,,,,,,Pack Of 6,D6#4020,0,shopify,6,deny,manual,1890,0,TRUE,TRUE,,,,,D6#4020,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Floral-Whisper-2.webp?v=1739956978,2,Floral Whisper - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
floral-whisper,,,,,,Pack Of 8,D8#4020,0,shopify,9,deny,manual,2210,0,TRUE,TRUE,,,,,D8#4020,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Floral-Whisper-3.webp?v=1739956978,3,Floral Whisper - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
floral-whisper,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-34708_fbf18e0f-f965-4a4b-9187-c1b9b4151524.webp?v=1739956978,4,Floral Whisper - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
floral-whisper-2,Floral Whisper Rice Plate,Serving Platters,,TRUE,Select Your Serving Size,Pack Of 4,R4#4020,0,shopify,16,deny,manual,2099,0,TRUE,TRUE,,,,,R4#4020,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/A-10-min-1.png?v=1739951850,1,Floral Whisper - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,floral-whisper,,,,,kg,,,active
floral-whisper-2,,,,,,Pack Of 6,R6#4020,0,shopify,0,deny,manual,2730,0,TRUE,TRUE,,,,,R6#4020,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Floral-Whisper.webp?v=1739951850,2,Floral Whisper - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
floral-whisper-2,,,,,,Pack Of 8,R8#4020,0,shopify,14,deny,manual,3360,0,TRUE,TRUE,,,,,R8#4020,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Floral-Whisper-2-1.webp?v=1739951850,3,Floral Whisper - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
floral-whisper-2,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_ac29bb53-8f4b-4da1-8130-abca4c069574.webp?v=1739951850,4,Floral Whisper - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-petals,Pastel Petals Deep Plate,Serving Platters,,TRUE,Select Your Serving Size,Pack Of 4,D4#5013,0,shopify,17,deny,manual,1580,0,TRUE,TRUE,,,,,D4#5013,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/A-13-min-1.png?v=1739956925,1,Pastel Petals - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,pastel-petals-2,,,,,kg,,,active
pastel-petals,,,,,,Pack Of 6,D6#5013,0,shopify,19,deny,manual,1890,0,TRUE,TRUE,,,,,D6#5013,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-34708_1d3d8611-ba40-45a8-b1ee-05b3a30b2f89.webp?v=1739956925,2,Pastel Petals - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
pastel-petals,,,,,,Pack Of 8,D8#5013,0,shopify,15,deny,manual,2210,0,TRUE,TRUE,,,,,D8#5013,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Pastel-Petals.webp?v=1739956925,3,Pastel Petals - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
pastel-petals,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Pastel-Petals-2.webp?v=1739956925,4,Pastel Petals - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-petals-2,Pastel Petals Rice Plate,Serving Platters,,TRUE,Select Your Serving Size,Pack Of 4,R4#5013,0,shopify,18,deny,manual,2099,0,TRUE,TRUE,,,,,R4#5013,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/A-13-min.png?v=1739951771,1,Pastel Petals - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,pastel-petals,,,,,kg,,,active
pastel-petals-2,,,,,,Pack Of 6,R6#5013,0,shopify,17,deny,manual,2730,0,TRUE,TRUE,,,,,R6#5013,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Pastel-Petals-1.webp?v=1739951771,2,Pastel Petals - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
pastel-petals-2,,,,,,Pack Of 8,R8#5013,0,shopify,21,deny,manual,3360,0,TRUE,TRUE,,,,,R8#5013,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Pastel-Petals-2-1.webp?v=1739951771,3,Pastel Petals - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
pastel-petals-2,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_a44b3a39-708a-468f-9864-17bd55f48724.webp?v=1739951771,4,Pastel Petals - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noir-chic-1,Noir Chic Rice Plate,Serving Platters,Our Best Selling Product​,TRUE,Finish,Gloss,R4#5012,0,shopify,15,deny,manual,2099,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/13_3541da8b-1fd8-4fbe-ba0e-56914a82f2bd.jpg?v=1736582965,1,Noir Chic - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,noir-chic,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/13_3541da8b-1fd8-4fbe-ba0e-56914a82f2bd.jpg?v=1736582965,kg,,,active
noir-chic-1,,,,,,Gloss,R6#5012,0,shopify,15,deny,manual,2730,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0558.jpg?v=1736582965,2,Noir Chic - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/13_3541da8b-1fd8-4fbe-ba0e-56914a82f2bd.jpg?v=1736582965,kg,,,
noir-chic-1,,,,,,Gloss,R8#5012,0,shopify,15,deny,manual,3360,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/12_a8168e3a-260c-495e-acdc-3f3ae013d6dc.jpg?v=1753425220,3,Noir Chic - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/13_3541da8b-1fd8-4fbe-ba0e-56914a82f2bd.jpg?v=1736582965,kg,,,
noir-chic-1,,,,,,Matt,RM4#5027,0,shopify,15,deny,manual,2099,,TRUE,TRUE,,,,,R4#5012,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0606.jpg?v=1753425220,4,Noir Chic - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/12_a8168e3a-260c-495e-acdc-3f3ae013d6dc.jpg?v=1753425220,kg,,,
noir-chic-1,,,,,,Matt,RM6#5027,0,shopify,15,deny,manual,2730,,TRUE,TRUE,,,,,R6#5012,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_87d9c739-aeab-4908-b27a-ecfab151d79a.webp?v=1753425220,5,Noir Chic - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/12_a8168e3a-260c-495e-acdc-3f3ae013d6dc.jpg?v=1753425220,kg,,,
noir-chic-1,,,,,,Matt,RM8#5027,0,shopify,15,deny,manual,3360,,TRUE,TRUE,,,,,R8#5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/12_a8168e3a-260c-495e-acdc-3f3ae013d6dc.jpg?v=1753425220,kg,,,
noir-chic,Noir Chic Deep Plate,Serving Platters,Our Best Selling Product​,TRUE,Finish,Gloss,D4#5012,0,shopify,15,deny,manual,1580,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Layer_7.png?v=1739956878,1,Noir Chic - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,noir-chic-1,,,,,kg,,,active
noir-chic,,,,,,Gloss,D6#5012,0,shopify,15,deny,manual,1890,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_0550.jpg?v=1739956878,2,Noir Chic - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
noir-chic,,,,,,Gloss,D8#5012,0,shopify,15,deny,manual,2210,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/7_fe49f338-5cfa-4979-b659-0238f968f0ae.jpg?v=1739956878,3,Noir Chic - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
noir-chic,,,,,,Matt,DM4#5027,0,shopify,15,deny,manual,1580,,TRUE,TRUE,,,,,D4#5012,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-34708_732eb78f-25b9-442b-bb58-9b8c5d5ddfdf.webp?v=1739956878,4,Noir Chic - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/7_fe49f338-5cfa-4979-b659-0238f968f0ae.jpg?v=1739956878,kg,,,
noir-chic,,,,,,Matt,DM6#5027,0,shopify,15,deny,manual,1890,,TRUE,TRUE,,,,,D6#5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/7_fe49f338-5cfa-4979-b659-0238f968f0ae.jpg?v=1739956878,kg,,,
noir-chic,,,,,,Matt,DM8#5027,0,shopify,15,deny,manual,2210,,TRUE,TRUE,,,,,D8#5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/7_fe49f338-5cfa-4979-b659-0238f968f0ae.jpg?v=1739956878,kg,,,
midnight-bloom-2,Midnight Bloom Deep Plate,Serving Platters,,TRUE,Select Your Serving Size,Pack Of 4,D4#4018,0,shopify,17,deny,manual,1580,0,TRUE,TRUE,,,,,D4#4018,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/A-17-min-1.png?v=1739956824,1,Midnight Bloom - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,midnight-bloom,,,,,kg,,,active
midnight-bloom-2,,,,,,Pack Of 6,D6#4018,0,shopify,15,deny,manual,1890,0,TRUE,TRUE,,,,,D6#4018,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Midnight-Bloom-4.webp?v=1739956824,2,Midnight Bloom - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-bloom-2,,,,,,Pack Of 8,D8#4018,0,shopify,12,deny,manual,2210,0,TRUE,TRUE,,,,,D8#4018,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Midnight-Bloom-3.webp?v=1739956824,3,Midnight Bloom - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-bloom-2,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Midnight-Bloom.webp?v=1739956824,4,Midnight Bloom - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midnight-bloom-2,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-34708_78bd62fb-27c6-4ecd-b49a-654849d8a1b4.webp?v=1739956824,5,Midnight Bloom - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
midnight-bloom,Midnight Bloom Rice Plate,Serving Platters,Our Best Selling Product​,TRUE,Select Your Serving Size,Pack Of 4,R4#4018,0,shopify,18,deny,manual,2099,0,TRUE,TRUE,,,,,R4#4018,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/A-17-min.png?v=1739951003,1,Midnight Bloom - Patex Studios,FALSE,,,3553,,,,,,,,,,,,,,,,,,,,,,midnight-bloom-2,,,,,kg,,,active
midnight-bloom,,,,,,Pack Of 6,R6#4018,0,shopify,17,deny,manual,2730,0,TRUE,TRUE,,,,,R6#4018,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Midnight-Bloom-1.webp?v=1739951003,2,Midnight Bloom - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-bloom,,,,,,Pack Of 8,R8#4018,0,shopify,16,deny,manual,3360,0,TRUE,TRUE,,,,,R8#4018,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Midnight-Bloom-2-1.webp?v=1739951003,3,Midnight Bloom - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
midnight-bloom,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_f18e87f1-d307-416f-8730-9db8f793309d.webp?v=1739951003,4,Midnight Bloom - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimalist-charm,Minimalist Charm Deep Plate,Serving Platters,,TRUE,Select Your Serving Size,Pack Of 4,D4#4022,0,shopify,24,deny,manual,1580,0,TRUE,TRUE,,,,,D4#4022,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/A-20-min-1.png?v=1739956773,1,Minimalist Charm - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,minimalist-charm-2,,,,,kg,,,active
minimalist-charm,,,,,,Pack Of 6,D6#4022,0,shopify,25,deny,manual,1890,0,TRUE,TRUE,,,,,D6#4022,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Minimalist-Charm.webp?v=1739956773,2,Minimalist Charm - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
minimalist-charm,,,,,,Pack Of 8,D8#4022,0,shopify,25,deny,manual,2210,0,TRUE,TRUE,,,,,D8#4022,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Minimalist-Charm-2.webp?v=1739956773,3,Minimalist Charm - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
minimalist-charm,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-34708_c98de00e-7370-441b-b1b2-acd58925db77.webp?v=1739956773,4,Minimalist Charm - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimalist-charm-2,Minimalist Charm Rice Plate,Serving Platters,Our Best Selling Product​,TRUE,Select Your Serving Size,Pack Of 4,R4#4022,0,shopify,24,deny,manual,2099,0,TRUE,TRUE,,,,,R4#4022,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/A-20-min.png?v=1739950941,1,Minimalist Charm - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,minimalist-charm,,,,,kg,,,active
minimalist-charm-2,,,,,,Pack Of 6,R6#4022,0,shopify,24,deny,manual,2730,0,TRUE,TRUE,,,,,R6#4022,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Minimalist-Charm-1.webp?v=1739950941,2,Minimalist Charm - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
minimalist-charm-2,,,,,,Pack Of 8,R8#4022,0,shopify,24,deny,manual,3360,0,TRUE,TRUE,,,,,R8#4022,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Minimalist-Charm-3.webp?v=1739950941,3,Minimalist Charm - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
minimalist-charm-2,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Minimalist-Charm-2-1.webp?v=1739950941,4,Minimalist Charm - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minimalist-charm-2,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_2b7bdabc-10de-4f87-a7aa-661390f7125c.webp?v=1739950941,5,Minimalist Charm - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white-melamine,White Melamine Deep Plate,Serving Platters,Our Best Selling Product​,TRUE,Select Your Serving Size,Pack Of 4,D4#4016,0,shopify,26,deny,manual,1580,0,TRUE,TRUE,,,,,D4#4016,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/A-03-min-2.png?v=1739956719,1,White Melamine - Patex Studios,FALSE,,,3802,,,,,,,,,,,,,,,,,,,,,,white-melamine-2,,,,,kg,,,active
white-melamine,,,,,,Pack Of 6,D6#4016,0,shopify,19,deny,manual,1890,0,TRUE,TRUE,,,,,D6#4016,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/White-Melamine.webp?v=1739956719,2,White Melamine - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-melamine,,,,,,Pack Of 8,D8#4016,0,shopify,23,deny,manual,2210,0,TRUE,TRUE,,,,,D8#4016,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/White-Melamine-2.webp?v=1739956719,3,White Melamine - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
white-melamine,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Frame-35009-scaled_cad5a78a-b8e0-47de-87dc-9b30cfa91958.webp?v=1739956719,4,White Melamine - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
